HHNUM,PERCENT_FEMALE,PR_SEX,AVG_AGE_R,PR_AGE_R,HISPANIC,MODE_RACECAT_R,ALT_PNUM,PROP_WHITE,PROP_BLACK,PROP_OTHER,PROP_NARACE,EDUCCAT,PR_EDUCCAT,NCIMMIGRANT_ANY,NCIMMIGRANT_EVERY,NCHILDREN,NADULTS,DISABLED
111534,0.375,1,40.8125,85,0.0,1,8,1.0,0.0,0.0,0.0,3,3,0,0,1,7,0
111535,1.0,1,47.75,68,0.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,1
111536,0.5,1,30.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,1
111541,0.4,1,30.3,27.5,1.0,3,5,0.0,0.0,1.0,0.0,3,3,1,0,2,3,0
111543,0.6666666666666666,1,23.5,47.5,0.0,2,3,0.0,1.0,0.0,0.0,3,3,0,0,2,1,0
111554,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
111555,0.3333333333333333,0,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
111557,0.0,0,27.5,27.5,1.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
111558,0.25,1,17.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
111562,0.4,1,37.6,27.5,0.0,3,5,0.0,0.0,1.0,0.0,1,1,1,0,1,4,0
111563,0.5,1,29.25,19,1.0,3,4,0.0,0.0,1.0,0.0,2,2,0,0,1,3,0
111565,0.5,1,28.0,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,1,3,0
111566,0.8,1,18.6,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
111573,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
111575,0.5,1,22.0,40,1.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,2,2,0
111576,0.75,1,31.25,47.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,2,2,0
111577,0.2857142857142857,1,25.642857142857142,47.5,1.0,3,7,0.0,0.0,1.0,0.0,1,2,1,0,2,5,0
111579,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111588,0.5,1,32.333333333333336,62.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,2,4,0
111589,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111591,0.6666666666666666,1,33.833333333333336,47.5,0.6666666666666666,1,3,1.0,0.0,0.0,0.0,1,2,0,0,1,2,0
111592,0.4,0,22.8,47.5,0.0,2,5,0.0,1.0,0.0,0.0,2,2,0,0,3,2,1
111593,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
111596,0.25,1,16.125,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
111609,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111611,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111612,0.2,1,11.6,27.5,0.0,1,5,0.8,0.0,0.2,0.0,2,2,0,0,3,2,0
111613,0.4,1,16.2,27.5,1.0,1,5,1.0,0.0,0.0,0.0,2,2,1,0,3,2,0
111617,1.0,1,17.0,27.5,0.0,2,2,0.0,0.5,0.5,0.0,1,1,0,0,1,1,0
111620,0.6666666666666666,1,37.166666666666664,47.5,0.0,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0,2,2,0,0,1,2,0
111621,0.75,1,26.625,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
111623,1.0,1,45.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
111625,0.5,1,14.75,27.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,2,2,0
111627,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111632,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111635,0.8,1,12.2,27.5,1.0,1,5,1.0,0.0,0.0,0.0,1,3,1,0,3,2,0
111651,0.6666666666666666,1,60.0,85,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
111654,0.2,1,26.8,47.5,0.2,1,5,0.8,0.0,0.2,0.0,2,2,1,0,1,4,0
111656,0.4,1,13.5,27.5,0.0,3,5,0.0,0.0,1.0,0.0,1,1,0,0,3,2,0
111663,0.3333333333333333,0,37.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,1
111664,1.0,1,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
111672,0.6,1,11.6,27.5,1.0,3,5,0.0,0.0,1.0,0.0,3,3,1,0,4,1,0
111678,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
111682,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111683,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
111686,0.5,0,30.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,2,2,0
111693,0.25,1,39.0,47.5,1.0,3,4,0.0,0.0,1.0,0.0,2,2,1,0,1,3,0
111694,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
111698,0.3333333333333333,0,31.0,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,0,3,1
111700,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
111706,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111710,1.0,1,68.0,68,1.0,1,1,1.0,0.0,0.0,0.0,3,3,1,1,0,1,0
111713,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111718,0.3333333333333333,1,32.0,47.5,0.3333333333333333,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
111719,0.25,1,26.375,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
111729,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
111730,0.5,0,47.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
111735,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
111740,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111745,0.5,1,26.25,27.5,1.0,3,10,0.0,0.0,1.0,0.0,1,1,1,0,3,7,0
111748,0.5,1,14.25,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
111753,0.3333333333333333,0,33.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,1,0,1,2,0
111757,0.6666666666666666,1,65.0,62.5,0.0,1,3,1.0,0.0,0.0,0.0,2,3,0,0,0,3,1
111765,0.2,1,27.1,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
111769,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111770,0.5,0,37.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111772,0.0,0,28.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
111774,0.5,1,22.75,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
111780,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
111782,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111791,0.5,0,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111792,0.6,1,20.2,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,2,3,1
111794,0.4,1,17.5,27.5,1.0,3,5,0.0,0.0,1.0,0.0,3,3,1,0,3,2,0
111795,0.5,1,12.875,27.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,3,1,0
111797,0.25,1,35.125,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,0,4,0
111800,0.3333333333333333,1,41.166666666666664,47.5,1.0,3,3,0.0,0.0,1.0,0.0,3,3,1,0,1,2,0
111805,0.5,1,65.25,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
111823,0.75,1,13.625,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,3,1,0
111825,1.0,1,85.0,85,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
111826,0.5,1,12.625,27.5,0.5,1,4,1.0,0.0,0.0,0.0,1,1,0,0,3,1,0
111834,0.5,1,18.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
111835,0.75,0,34.75,47.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,1,3,0
111838,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111843,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
111846,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111849,0.6666666666666666,1,12.333333333333334,27.5,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,2,1,0
111853,1.0,1,10.166666666666666,27.5,1.0,3,3,0.0,0.0,1.0,0.0,2,2,0,0,2,1,0
111855,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
111859,0.5555555555555556,1,39.388888888888886,62.5,0.0,3,9,0.3333333333333333,0.0,0.6666666666666666,0.0,1,3,0,0,3,6,0
111867,0.5,1,62.5,62.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
111873,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111879,0.5,1,65.25,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111880,0.6666666666666666,1,10.833333333333334,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
111892,0.25,0,29.5,47.5,1.0,3,4,0.0,0.0,1.0,0.0,2,2,0,0,2,2,0
111893,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
111896,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
111898,0.5,0,45.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111899,0.75,1,31.25,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
111923,0.6666666666666666,1,28.166666666666668,47.5,1.0,3,3,0.0,0.0,1.0,0.0,1,1,1,0,1,2,0
111924,0.5,1,65.25,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
111926,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
111929,0.75,0,30.875,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,1,3,0
111939,0.0,0,27.5,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,1,1,0,3,0
111942,0.5,1,32.5625,27.5,0.5,1,8,0.5,0.0,0.5,0.0,1,1,0,0,3,5,0
111944,0.6666666666666666,1,10.833333333333334,27.5,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,2,1,0
111945,0.6,1,25.5,47.5,1.0,3,5,0.0,0.0,1.0,0.0,1,1,0,0,3,2,0
111948,0.0,0,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,1
111956,0.5,0,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
111958,0.5,0,28.75,47.5,0.0,3,4,0.0,0.0,1.0,0.0,2,2,1,0,2,2,0
111960,0.6666666666666666,1,21.5,27.5,0.6666666666666666,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,1,1,0,0,1,2,0
111971,0.5,0,25.166666666666668,62.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,4,2,0
111974,0.6666666666666666,1,40.833333333333336,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,1,1,0,3,0
111975,0.5,0,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,3,0,0,0,2,0
111976,0.6666666666666666,1,22.5,47.5,0.0,2,3,0.0,1.0,0.0,0.0,3,3,0,0,2,1,1
111979,0.5,0,76.5,68,0.0,2,2,0.0,1.0,0.0,0.0,1,2,0,0,0,2,0
111980,0.75,1,16.375,27.5,1.0,3,4,0.0,0.0,1.0,0.0,1,1,0,0,2,2,0
111991,1.0,1,27.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
111992,0.5,1,18.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
112000,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112001,0.0,0,13.5,27.5,0.6666666666666666,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,1,1,0,0,2,1,0
112003,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
112006,1.0,1,85.0,85,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
112009,0.6666666666666666,1,60.0,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,0,3,0
112011,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112019,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
112022,0.6666666666666666,1,24.5,47.5,1.0,3,3,0.0,0.0,1.0,0.0,2,2,0,0,2,1,0
112024,0.5,1,46.375,62.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,0,0,0,4,0
112026,0.0,0,27.5,27.5,1.0,3,1,0.0,0.0,1.0,0.0,3,3,0,0,0,1,0
112032,0.5,1,47.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
112034,0.6666666666666666,1,33.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
112037,0.5,0,55.0,62.5,0.0,1,2,0.5,0.0,0.5,0.0,1,1,0,0,0,2,0
112047,0.4,1,26.6,47.5,1.0,3,5,0.0,0.0,1.0,0.0,3,3,1,0,2,3,0
112051,0.5,1,26.25,47.5,0.0,3,4,0.0,0.25,0.75,0.0,1,1,0,0,2,2,0
112057,0.3333333333333333,1,24.25,68,0.0,2,6,0.0,1.0,0.0,0.0,1,2,0,0,4,2,0
112058,0.5,1,61.25,85,0.25,1,4,1.0,0.0,0.0,0.0,1,2,0,0,0,4,1
112062,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112063,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
112064,0.6666666666666666,1,60.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,1,1,0,3,0
112065,0.6666666666666666,1,52.5,47.5,1.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
112076,0.25,1,19.5,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
112081,0.5,1,55.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
112085,0.3333333333333333,1,32.333333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
112091,0.5,0,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
112096,0.6666666666666666,0,45.833333333333336,62.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,0
112102,0.6666666666666666,1,35.833333333333336,40,0.0,1,3,1.0,0.0,0.0,0.0,1,1,1,0,0,3,0
112108,0.5,1,53.5,47.5,1.0,1,4,0.75,0.0,0.25,0.0,2,3,1,0,0,4,1
112115,0.75,1,31.625,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,1,3,1
112116,0.5,1,32.375,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,1,3,0
112119,0.5,1,68.0,68,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
112121,0.0,0,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112122,0.5,0,62.5,62.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
112124,0.7142857142857143,1,36.5,47.5,0.0,2,7,0.0,1.0,0.0,0.0,2,2,0,0,3,4,1
112126,0.6666666666666666,1,36.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,1,2,0
112127,0.5,0,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
112132,0.5,1,15.625,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
112133,0.5,1,24.416666666666668,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,3,3,0
112134,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
112138,0.5,0,16.625,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
112144,0.75,1,17.375,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
112146,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
112151,0.3333333333333333,1,37.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,1,2,0
112152,0.6666666666666666,0,25.333333333333332,19,0.0,2,3,0.0,0.6666666666666666,0.3333333333333333,0.0,1,2,0,0,1,2,0
112158,0.6666666666666666,0,32.666666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
112159,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
112166,0.8,1,30.4,47.5,1.0,1,5,1.0,0.0,0.0,0.0,1,1,1,0,2,3,0
112171,0.625,1,25.5,27.5,0.0,1,8,1.0,0.0,0.0,0.0,1,2,0,0,5,3,0
112172,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
112182,1.0,1,13.0,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,2,1,0
112187,0.0,0,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
112196,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112200,0.5,1,27.0,47.5,0.0,3,2,0.0,0.0,1.0,0.0,3,3,0,0,1,1,0
112204,1.0,1,13.75,27.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
112210,0.5,1,31.25,47.5,0.0,3,4,0.5,0.0,0.5,0.0,2,2,0,0,2,2,1
112212,0.5,1,47.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,0,2,1
112221,0.6666666666666666,1,21.666666666666668,16.5,0.6666666666666666,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,3,3,1,0,2,1,0
112223,1.0,1,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,3,3,2,2,0,1,0
112224,0.25,1,31.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
112225,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
112226,0.6,0,27.7,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,3,0,0,3,2,0
112240,1.0,1,15.25,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
112241,0.4,1,23.2,27.5,1.0,3,5,0.2,0.0,0.8,0.0,1,3,1,0,2,3,0
112244,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
112245,0.4,1,21.8,27.5,1.0,3,5,0.0,0.0,1.0,0.0,3,3,1,0,3,2,0
112247,1.0,1,26.25,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
112250,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112255,1.0,1,32.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
112259,0.3333333333333333,1,16.833333333333332,27.5,0.6666666666666666,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
112261,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
112270,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
112275,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
112281,0.42857142857142855,1,19.785714285714285,47.5,0.8571428571428571,1,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,1,3,0,0,5,2,0
112291,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112296,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
112305,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
112308,0.5714285714285714,1,42.142857142857146,47.5,0.0,3,7,0.0,0.0,1.0,0.0,1,1,1,0,2,5,0
112312,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
112313,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
112319,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
112320,0.6666666666666666,0,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
112328,0.0,0,32.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
112330,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
112338,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,1,1,0,1,0
112341,1.0,1,37.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
112353,0.4,1,44.2,47.5,1.0,3,5,0.0,0.0,1.0,0.0,2,3,1,0,1,4,0
112354,0.75,1,31.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,2,2,0
112365,1.0,1,47.5,47.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
112373,0.3333333333333333,1,12.333333333333334,27.5,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,0,0,2,1,0
112376,1.0,1,10.5,27.5,0.0,3,3,0.0,0.3333333333333333,0.6666666666666666,0.0,2,2,0,0,2,1,0
